CAR_CHC_ID,POSITION_TITLE_E,SELECTION_PROCESS_NUMBER,POSITIONS_AVAILABLE,DEPT_CD,CLASSIFICATIONS,VARIOUS_WORK_LOCATION,TOTAL_SUBMITTED,POSTER_URL,cd,tot_in
1013126,Your skills are wanted! Are you up for an HR challenge?,2017-CSD-IA-NHQ-12600,30,CSD,PE02,1,1017,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013126,4811,58
1013127,National Business Continuity Planning Policy Process Manager,17-RCM-IA-N-N-NCR-CAP-65318,1,RCM,AS04,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013127,3506,11
1013383,Various Policy Analyst Positions - 4 Streams - Anticipatory,17-NHW-HECS-IA-NCR-191690,4,SHC,EC05,0,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013383,3506,14
1013383,Various Policy Analyst Positions - 4 Streams - Anticipatory,17-NHW-HECS-IA-NCR-191690,4,SHC,EC06,0,26,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013383,3506,17
1013464,*AMENDMENT CLOSING DATE A ¿ Officer / Coordinator / B ¿ Project Officer / C ¿ Program Support (IT),17-NHW-HECS-IA-NCR-188762,2,SHC,AS03,0,45,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013464,3506,28
1013491,Laboratory Technician (Amendment to the Closing Date),17-CGC-HQ-IA-IS-2269,1,CGC,EG03,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013491,2466,7
1013899,Executive Director,2017-CSD-IA-QUE-11220,1,CSD,EX02,0,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1013899,2466,3
1014116,Technical Advisor Border Information Services (BIS),2016-IA-PRA-TOD-PM02-748,1,BSF,PM02,0,4,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014116,4611,3
1014392,General Labourer/Operator,16-DFO-CEN-EA-CCG-172701,2,DFO,GLMAN08,1,52,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014392,3507,11
1014392,General Labourer/Operator,16-DFO-CEN-EA-CCG-172701,2,DFO,GLMAN08,1,52,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014392,3549,4
1014471,Senior advisor for intelligence and operations security (OPSEC) ANTICIPATORY,17-DND-ADMST-DREVA-IA-414195,1,DND,AS06,0,1,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014471,2422,0
1014480,Actuary,16-17-SIF-EA-4405,1,SIF,AC02,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014480,3506,3
1014480,Actuary,16-17-SIF-EA-4405,1,SIF,RE06,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014480,3506,3
1014667,Senior Leasing Advisor,2017-SVC-PAC-IA-284261,1,SVC,AS06,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014667,5915,5
1014761,Facilities/Capital Officer,17-NHW-CSB-EA-ON-199296,3,SHC,EG04,1,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014761,3506,16
1014761,Facilities/Capital Officer,17-NHW-CSB-EA-ON-199296,3,SHC,EG04,1,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014761,3558,3
1014761,Facilities/Capital Officer,17-NHW-CSB-EA-ON-199296,3,SHC,EG04,1,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014761,3560,3
1014809,"Junior Program Officer, Program Development",17-NHW-FNIH-EA-NCR-190133,1,SHC,PM02,0,250,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1014809,3506,143
1015163,"Registered Clinical Psychologist  - Special Operations Forces Canada - Petawawa, Ontario",17-DND-EA-PET-PS-414268,1,DND,PS03,0,2,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015163,3547,0
1015286,"Dosimetry Scientist / Scientist, Quality Assurance",17-NHW-HECS-ACIN-NCR-192217,2,SHC,PC02,0,23,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015286,3506,12
1015500,Supervisor Administrative Support Unit,2017-IMC-IA-25184,1,IMC,AS04,0,22,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015500,1217,21
1015542,Financial Assistant,17-IAN-NCR-EA-284479,3,IAN,CR05,0,249,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015542,2481,92
1015781,Correspondence Senior Writer (Stream 1) / Correspondence Senior Analyst (Stream 2),2017-CSD-IA-NHQ-11474,0,CSD,AS04,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015781,2481,7
1015796,"Senior Human Resources Advisor, Classification",2017-PPD-IA-HQ-107628,1,PPD,PE04,0,1,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015796,3506,0
1015824,ICP-MS Support Scientist,2017-RSN-EA-LMS-175562,1,RSN,PC02,0,76,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015824,3506,29
1015830,Assistant Superintendent,17-DUS-WEST-ACIN-284345,1,DUS,CO03,1,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015830,4611,0
1015830,Assistant Superintendent,17-DUS-WEST-ACIN-284345,1,DUS,CO03,1,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015830,4806,1
1015830,Assistant Superintendent,17-DUS-WEST-ACIN-284345,1,DUS,CO03,1,12,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015830,4811,2
1015917,Communications Officer,17-IAN-ATL-IA-284606,2,IAN,IS03,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015917,1211,2
1015934,"Manager, Regional Operations",2017-SVC-PAC-IA-283520,1,SVC,PC04,1,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015934,5915,2
1015934,"Manager, Regional Operations",2017-SVC-PAC-IA-283520,1,SVC,PC04,1,8,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015934,5917,2
1015936,Human Resources Analyst,17-ENR-EA-0007,1,ENR,NB10,0,76,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015936,4806,52
1015936,Human Resources Analyst,17-ENR-EA-0007,1,ENR,PE06,0,76,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015936,4806,50
1015993,Superintendent Regional Operation Centre,17-DFO-WCCG-IA-CCG-191756,1,DFO,GT07,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1015993,5917,4
1016060,Commanding Officer,17-DFO-WCCG-IA-CCG-192645a,0,DFO,SOMAO10,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016060,5917,6
1016060,Commanding Officer,17-DFO-WCCG-IA-CCG-192645a,0,DFO,SOMAO11,0,14,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016060,5917,5
1016067,Interpol Liaison Officer,16-RCM-IA-N-N-NCR-FP-65308,1,RCM,AS04,0,34,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016067,3506,25
1016083,"Director, North Atlantic Treaty Organization (NATO) Policy",17-DND-IA-EX-414329,1,DND,EX01,0,33,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016083,3506,30
1016167,Fleet Maintenance Facility Work Centre Manager 1-6,17-DND-EA-ESQ-414252,3,DND,SRMGT02,0,49,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016167,5917,31
1016185,Air Cushion Vessel (ACV) 1st Officer,17-DFO-WCCG-IA-CCG-191752,1,DFO,GT04,0,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016185,5915,4
1016290,Geoscientist,2016-RSN-IA-IET-174626,1,RSN,PC02,0,5,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016290,3506,3
1016386,"DIRECTOR GENERAL, MILITARY PERSONNEL RESEARCH AND ANALYSIS",17-DND-IA-EX-414327,1,DND,DS7B,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016386,3506,4
1016386,"DIRECTOR GENERAL, MILITARY PERSONNEL RESEARCH AND ANALYSIS",17-DND-IA-EX-414327,1,DND,EX03,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016386,3506,2
1016661,Stream 1 - Policy Analyst / Stream 2 - Epidemiologist / Biostatistician / Researcher,17-NHW-HECS-IA-NCR-192121,2,SHC,EC04,0,84,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016661,3506,67
1016925,Shipper/Receiver/Storesperson,17-AHS-IDPC-EA-MB-192882,1,AHS,GSSTS04,0,45,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016925,4611,34
1016933,Detachment Services Assistant 3,17-RCM-IA-O-LON-NE-CW-65538,1,RCM,CR05,0,25,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016933,3501,13
1016991,Asset Coordinator / Leasing Officer **Amendment (Area of Selection)**,17-RCM-IA-K-EDM-ASSET-65022,2,RCM,AS03,0,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1016991,4811,16
1017052,"Advisor, Regional Network Operation **Amendment to closing date**",17-EXT-IA-SQ-1015010,1,EXT,AS04,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017052,3506,5
1017118,Various SG-SRE-05 positions,17-NHW-HPFB-IA-NCR-196789,1,SHC,SGSRE05,0,152,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017118,3506,111
1017136,Team Leader Labour Relations,17-DND-IA-OTTWA-414406,1,DND,PE04,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017136,3506,5
1017156,Financial Manager (6 STREAMS - SEE IMPORTANT MESSAGES),2017-EA-COMPT-FI04-50,0,BSF,FI04,0,82,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017156,3506,33
1017178,Assistant/Associate Professor/Professor - Department of Chemistry and Chemical Engineering -AMENDED,16-DND-EA-KGSTN-412242a,2,DND,UT02,0,83,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017178,3510,8
1017178,Assistant/Associate Professor/Professor - Department of Chemistry and Chemical Engineering -AMENDED,16-DND-EA-KGSTN-412242a,2,DND,UT03,0,83,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017178,3510,8
1017178,Assistant/Associate Professor/Professor - Department of Chemistry and Chemical Engineering -AMENDED,16-DND-EA-KGSTN-412242a,2,DND,UT04,0,83,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017178,3510,6
1017210,Border Services Officer (BSO)  (Inventory),2017-IA-ATL-NLNSD-FB03-97,0,BSF,FB03,1,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017210,1002,0
1017210,Border Services Officer (BSO)  (Inventory),2017-IA-ATL-NLNSD-FB03-97,0,BSF,FB03,1,86,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017210,1202,0
1017331,Land Reclamation Research Assistant,2017-RSN-EA-RAPBUR-CFS-176492,1,RSN,,0,7,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017331,4811,4
1017436,Driver,16-DND-EA-GRNWD-412183,0,DND,GLMDO04,1,49,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017436,1207,7
1017436,Driver,16-DND-EA-GRNWD-412183,0,DND,GLMDO04,1,49,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017436,1209,23
1017648,"Manager, Human Resources Operations",17-PSC-IA-4259,1,PSC,PE05,0,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017648,3520,0
1017769,Project Officer,2017-SVC-IA-HQ-284955,1,SVC,AS04,0,32,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017769,2481,19
1017868,Program Officer,17-IAN-ATL-EA-285057,0,IAN,PM04,0,115,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017868,1211,31
1017901,Program Advisor,17-IAN-ATL-EA-285060,0,IAN,PM05,0,74,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017901,1211,21
1017909,Head of Procurement,17-DND-IA-ADMST-418174,0,DND,PG04,1,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017909,1209,7
1017909,Head of Procurement,17-DND-IA-ADMST-418174,0,DND,PG04,1,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017909,2422,4
1017909,Head of Procurement,17-DND-IA-ADMST-418174,0,DND,PG04,1,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017909,2481,9
1017909,Head of Procurement,17-DND-IA-ADMST-418174,0,DND,PG04,1,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017909,3506,22
1017909,Head of Procurement,17-DND-IA-ADMST-418174,0,DND,PG04,1,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017909,3520,2
1017909,Head of Procurement,17-DND-IA-ADMST-418174,0,DND,PG04,1,66,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017909,4801,4
1017910,Ombudsman Service Representative,17-DVA-IA-OVO-KL-4303,1,DVA,PM02,0,36,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017910,1102,28
1017912,"Regional Program Manager / Manager, Planning, Communications and Integration",17-IAN-ATL-EA-285061,0,IAN,PM06,0,64,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017912,1211,9
1017977,Senior Informal Conflict Management Practitioner,17-DUS-NCR-IA-284981,3,DUS,AS06,1,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017977,2481,6
1017977,Senior Informal Conflict Management Practitioner,17-DUS-NCR-IA-284981,3,DUS,AS06,1,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017977,3506,6
1017977,Senior Informal Conflict Management Practitioner,17-DUS-NCR-IA-284981,3,DUS,PE05,1,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017977,2481,6
1017977,Senior Informal Conflict Management Practitioner,17-DUS-NCR-IA-284981,3,DUS,PE05,1,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017977,3506,6
1017987,"CR-04, Operational Support",17-MOT-EA-HRS-86678,1,MOT,CR04,0,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1017987,6106,9
1018035,Emergency Preparedness and Response Regional Coordinator,17-AHS-HPCD-IA-BC-193411,1,AHS,AS07,1,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018035,4811,3
1018035,Emergency Preparedness and Response Regional Coordinator,17-AHS-HPCD-IA-BC-193411,1,AHS,AS07,1,9,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018035,5915,6
1018262,"Senior Financial Analyst / Manager, Finance",17-ACO-IA-PE-52,0,ACO,FI02,1,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018262,1102,5
1018262,"Senior Financial Analyst / Manager, Finance",17-ACO-IA-PE-52,0,ACO,FI02,1,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018262,1307,20
1018285,Search and Rescue Instructor(Stream1)/Environmental Response Instructor(Stream2),17-DFO-GLF-EA-193156,0,DFO,SOINS01,0,37,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018285,1217,5
1018323,Senior Procurement & Contracting Officer (AMENDMENT TO AREA OF SELECTION),17-DOE-ONT-IA-284251,0,DOE,PG04,1,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018323,1209,5
1018323,Senior Procurement & Contracting Officer (AMENDMENT TO AREA OF SELECTION),17-DOE-ONT-IA-284251,0,DOE,PG04,1,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018323,2466,3
1018323,Senior Procurement & Contracting Officer (AMENDMENT TO AREA OF SELECTION),17-DOE-ONT-IA-284251,0,DOE,PG04,1,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018323,2481,8
1018323,Senior Procurement & Contracting Officer (AMENDMENT TO AREA OF SELECTION),17-DOE-ONT-IA-284251,0,DOE,PG04,1,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018323,3520,2
1018323,Senior Procurement & Contracting Officer (AMENDMENT TO AREA OF SELECTION),17-DOE-ONT-IA-284251,0,DOE,PG04,1,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018323,3524,2
1018323,Senior Procurement & Contracting Officer (AMENDMENT TO AREA OF SELECTION),17-DOE-ONT-IA-284251,0,DOE,PG04,1,42,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018323,4811,2
1018381,Conservation Scientist,17-PCH-EA-CHR-0580,1,PCH,PC02,0,41,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018381,3506,10
1018399,3 Streams : Various Administrative Positions,2017-SVC-IA-HQ-285065,3,SVC,AS02,0,155,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018399,3506,88
1018418,Research Assistant,16-AGR-QC-EA-ST-70,1,AGR,EG03,0,134,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018418,1103,0
1018486,Strategic Analyst ¿ Learning (anticipatory),2017-CSD-IA-NHQ-11551,1,CSD,AS04,0,21,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018486,2481,6
1018673,Senior Contracting Officer,17-BAL-IA-DM-ACIN-SAD-222,1,BAL,PG03,0,18,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018673,2481,13
1018682,"Director, Application Development/Database and Data Administration",17-NHW-CSB-ACIN-NCR-195183,1,SHC,CS05,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018682,3506,12
1018768,Procurement Officer,17-DND-IA-ADMST-418175,0,DND,PG02,1,182,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018768,1209,25
1018768,Procurement Officer,17-DND-IA-ADMST-418175,0,DND,PG02,1,182,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018768,2422,3
1018768,Procurement Officer,17-DND-IA-ADMST-418175,0,DND,PG02,1,182,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018768,2481,13
1018768,Procurement Officer,17-DND-IA-ADMST-418175,0,DND,PG02,1,182,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018768,3506,44
1018768,Procurement Officer,17-DND-IA-ADMST-418175,0,DND,PG02,1,182,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018768,3520,20
1018768,Procurement Officer,17-DND-IA-ADMST-418175,0,DND,PG02,1,182,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018768,4801,12
1018772,Compensation Advisor,17-ACO-IA-FC-59,0,ACO,AS02,0,30,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018772,1307,19
1018810,Financal Advisor,17-IAN-NCR-IA-284487,1,IAN,FI04,0,37,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018810,2481,11
1018822,Research Scientist ¿ Perennial Forage Plant Breeder,17-AGR-MBSK-EA-ST-23,1,AGR,SERES01,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018822,4708,0
1018822,Research Scientist ¿ Perennial Forage Plant Breeder,17-AGR-MBSK-EA-ST-23,1,AGR,SERES02,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018822,4708,0
1018822,Research Scientist ¿ Perennial Forage Plant Breeder,17-AGR-MBSK-EA-ST-23,1,AGR,SERES03,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018822,4708,0
1018822,Research Scientist ¿ Perennial Forage Plant Breeder,17-AGR-MBSK-EA-ST-23,1,AGR,SERES04,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018822,4708,0
1018822,Research Scientist ¿ Perennial Forage Plant Breeder,17-AGR-MBSK-EA-ST-23,1,AGR,SERES05,0,13,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018822,4708,0
1018892,Senior Statistics or Data Officer,17-IAN-NCR-IA-285149,1,IAN,EC03,1,68,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018892,2481,10
1018892,Senior Statistics or Data Officer,17-IAN-NCR-IA-285149,1,IAN,EC03,1,68,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018892,3506,53
1018911,Policy Officer,2017-CSD-IA-NHQ-11363,3,CSD,EC04,0,38,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018911,2481,5
1018953,Policy Advisor,2017-CSD-IA-NHQ-11410,3,CSD,EC05,0,19,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018953,2481,3
1018970,Senior Policy Analyst,2017-CSD-IA-NHQ-11238,3,CSD,EC06,0,16,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1018970,2481,2
1019084,"Manager, Operational Business",17-DFO-NCR-IA-CCG-193169,0,DFO,AS07,0,43,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019084,3506,27
1019086,Senior Correspondence Coordinator,2017-IMC-IA-25139,1,IMC,AS03,0,15,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019086,3506,10
1019092,Regional Financial Officer,17-SVC-ONT-IA-300953,2,SVC,FI01,0,63,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019092,3520,34
1019169,Intermediate Financial Analyst,2017-TBD-EA-BA-99239,25,TBD,FI02,0,388,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019169,3506,144
1019186,Disability Management Advisor,17-RCM-IA-P-E-SUR-HRB-EMRS-65768,1,RCM,AS05,0,11,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019186,5915,9
1019188,Intelligence Analyst,17-RCM-EA-K-CAD-DISTRICT-65149,10,RCM,EC05,1,318,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019188,4806,70
1019188,Intelligence Analyst,17-RCM-EA-K-CAD-DISTRICT-65149,10,RCM,EC05,1,318,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019188,4811,82
1019188,Intelligence Analyst,17-RCM-EA-K-CAD-DISTRICT-65149,10,RCM,EC05,1,318,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019188,4811,82
1019188,Intelligence Analyst,17-RCM-EA-K-CAD-DISTRICT-65149,10,RCM,EC05,1,318,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019188,4812,2
1019188,Intelligence Analyst,17-RCM-EA-K-CAD-DISTRICT-65149,10,RCM,EC05,1,318,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019188,4819,6
1019188,Intelligence Analyst,17-RCM-EA-K-CAD-DISTRICT-65149,10,RCM,EC05,1,318,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019188,6106,5
1019207,Foreman (Anticipatory),17-DFO-WCCG-IA-CCG-193203,0,DFO,GLCOI11,1,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019207,4613,1
1019207,Foreman (Anticipatory),17-DFO-WCCG-IA-CCG-193203,0,DFO,GLCOI11,1,10,https://emploisfp-psjobs.cfp-psc.gc.ca/psrs-srfp/applicant/page1800?poster=1019207,5917,3
